2014-11-14 00:28:44,u00004,A00002/B00007/C00016/D00037/
2014-11-14 00:29:23,u00002,A00002/B00002/C00007/D00038/
2014-11-14 00:31:02,u00009,A00002/B00001/C00010/D00039/
2014-11-14 00:33:25,u00004,A00002/B00007/C00017/D00040/
2014-11-14 00:35:19,u00004,A00002/B00007/C00016/D00041/
2014-11-14 00:36:23,u00002,A00002/B00002/C00007/D00042/
2014-11-14 00:36:36,u00009,A00002/B00004/C00018/D00043/
2014-11-14 00:37:04,u00010,A00001/B00001/C00019/D00044/
2014-11-14 00:37:40,u00011,A00001/B00001/C00020/D00045/
2014-11-14 00:37:55,u00002,A00002/B00002/C00007/D00038/
2014-11-14 00:38:02,u00004,A00002/B00007/C00021/D00046/
2014-11-14 00:38:54,u00009,A00002/B00004/C00018/D00047/
2014-11-14 00:39:20,u00012,A00002/B00002/C00007/D00048/
2014-11-14 00:40:27,u00004,A00002/B00007/C00016/D00049/
2014-11-14 00:41:12,u00004,A00002/B00007/C00021/D00050/
2014-11-14 00:41:25,u00013,A00002/B00002/C00022/D00051/
2014-11-14 00:42:12,u00004,A00002/B00007/C00021/D00052/
2014-11-14 00:43:57,u00004,A00002/B00007/C00023/D00053/
2014-11-14 00:48:55,u00006,A00003/B00004/C00008/D00008/
2014-11-14 00:49:35,u00004,A00002/B00007/C00017/D00054/
2014-11-14 00:50:37,u00004,A00002/B00007/C00016/D00055/
2014-11-14 00:51:51,u00004,A00002/B00007/C00021/D00056/
2014-11-14 00:54:14,u00014,A00002/B00002/C00007/D00057/
2014-11-14 00:55:19,u00004,A00002/B00007/C00023/D00058/
2014-11-14 00:58:50,u00004,A00002/B00007/C00016/D00059/
2014-11-14 00:59:12,u00006,A00003/B00004/C00008/D00027/
2014-11-14 00:59:42,u00009,A00002/B00007/C00024/D00060/
2014-11-14 01:02:16,u00004,A00002/B00007/C00021/D00061/
2014-11-14 01:03:17,u00004,A00002/B00007/C00016/D00062/
2014-11-14 01:09:28,u00006,A00003/B00004/C00008/D00008/
2014-11-14 01:09:33,u00006,A00003/B00004/C00008/D00027/
2014-11-14 01:10:01,u00010,A00001/B00001/C00019/D00063/
2014-11-14 01:10:47,u00009,A00002/B00007/C00016/D00064/
2014-11-14 01:19:09,u00004,A00002/B00007/C00016/D00065/
2014-11-14 01:19:40,u00006,A00003/B00004/C00008/D00008/
2014-11-14 01:19:46,u00006,A00003/B00004/C00008/D00027/
2014-11-14 01:20:16,u00010,A00001/B00001/C00019/D00066/
2014-11-14 01:24:32,u00004,A00002/B00007/C00025/D00067/
2014-11-14 01:28:24,u00004,A00002/B00007/C00021/D00068/
2014-11-14 01:33:13,u00004,A00002/B00007/C00021/D00069/
2014-11-14 01:37:41,u00015,A00003/B00008/C00026/D00070/
2014-11-14 01:39:38,u00004,A00002/B00007/C00017/D00071/
2014-11-14 01:40:16,u00006,A00003/B00004/C00008/D00008/
2014-11-14 01:40:24,u00006,A00003/B00004/C00008/D00027/
2014-11-14 01:46:33,u00016,A00001/B00001/C00020/D00072/
2014-11-14 01:48:48,u00004,A00002/B00007/C00021/D00073/
2014-11-14 01:50:29,u00006,A00003/B00004/C00008/D00008/
2014-11-14 01:50:36,u00006,A00003/B00004/C00008/D00027/
2014-11-14 01:55:32,u00015,A00003/B00008/C00026/D00074/
2014-11-14 01:56:10,u00017,A00001/B00001/C00001/D00075/
2014-11-14 01:56:26,u00004,A00002/B00007/C00016/D00041/
2014-11-14 01:56:42,u00017,A00001/B00001/C00001/D00076/
2014-11-14 01:57:18,u00004,A00002/B00007/C00021/D00077/
2014-11-14 01:58:45,u00004,A00002/B00007/C00021/D00078/
2014-11-14 02:00:39,u00006,A00003/B00004/C00008/D00008/
2014-11-14 02:00:53,u00006,A00003/B00004/C00008/D00027/
2014-11-14 02:03:38,u00004,A00002/B00007/C00012/D00079/
2014-11-14 02:05:41,u00017,A00001/B00001/C00001/D00080/
2014-11-14 02:05:56,u00017,A00001/B00001/C00001/D00081/
2014-11-14 02:09:45,u00004,A00002/B00007/C00016/D00082/
2014-11-14 02:12:01,u00004,A00002/B00007/C00027/D00083/
2014-11-14 02:14:07,u00004,A00002/B00007/C00021/D00084/
2014-11-14 02:18:23,u00004,A00002/B00007/C00021/D00046/
2014-11-14 02:19:12,u00004,A00002/B00007/C00021/D00052/
2014-11-14 02:21:24,u00004,A00002/B00007/C00021/D00069/
2014-11-14 02:37:37,u00017,A00001/B00001/C00001/D00085/
2014-11-14 02:38:14,u00017,A00001/B00001/C00001/D00086/
2014-11-14 02:38:55,u00017,A00001/B00001/C00001/D00087/
2014-11-14 02:40:15,u00017,A00001/B00001/C00001/D00088/
2014-11-14 02:40:29,u00018,A00001/B00009/C00028/D00089/
2014-11-14 02:41:03,u00018,A00001/B00009/C00028/D00090/
2014-11-14 02:42:43,u00017,A00001/B00001/C00001/D00091/
2014-11-14 02:44:57,u00018,A00001/B00001/C00019/D00092/
2014-11-14 02:45:37,u00018,A00001/B00001/C00029/D00093/
2014-11-14 02:46:07,u00017,A00001/B00001/C00001/D00081/
2014-11-14 02:46:37,u00018,A00002/B00006/C00030/D00094/
2014-11-14 04:11:18,u00019,A00001/B00009/C00031/D00095/
2014-11-14 04:50:18,u00020,A00002/B00002/C00007/D00096/
2014-11-14 04:50:25,u00020,A00002/B00002/C00007/D00097/
2014-11-14 04:51:17,u00020,A00002/B00002/C00007/D00098/
2014-11-14 04:51:25,u00020,A00002/B00002/C00007/D00099/
2014-11-14 04:51:44,u00020,A00002/B00002/C00007/D00100/
2014-11-14 04:52:44,u00020,A00002/B00002/C00007/D00101/
2014-11-14 04:52:57,u00020,A00002/B00002/C00007/D00102/
2014-11-14 04:53:31,u00020,A00002/B00002/C00007/D00103/
2014-11-14 04:53:40,u00020,A00002/B00002/C00007/D00104/
2014-11-14 04:54:05,u00021,A00001/B00009/C00032/D00105/
2014-11-14 04:55:02,u00020,A00002/B00002/C00007/D00106/
2014-11-14 05:07:44,u00022,A00002/B00003/C00006/D00107/
2014-11-14 05:10:33,u00022,A00002/B00003/C00014/D00108/
2014-11-14 05:14:54,u00022,A00002/B00003/C00006/D00109/
2014-11-14 05:19:29,u00022,A00002/B00003/C00006/D00110/
2014-11-14 05:26:58,u00017,A00001/B00001/C00001/D00087/
2014-11-14 05:27:02,u00017,A00001/B00001/C00001/D00081/
2014-11-14 05:49:49,u00023,A00002/B00002/C00033/D00111/
2014-11-14 06:21:54,u00024,A00002/B00010/C00034/D00112/
2014-11-14 06:22:02,u00024,A00002/B00011/C00035/D00113/
2014-11-14 06:26:59,u00025,A00003/B00012/C00036/D00114/
2014-11-14 06:28:06,u00025,A00003/B00012/C00036/D00115/
2014-11-14 06:28:53,u00025,A00003/B00012/C00036/D00116/
2014-11-14 06:32:38,u00026,A00002/B00003/C00037/D00117/
2014-11-14 06:33:33,u00027,A00001/B00009/C00032/D00118/
2014-11-14 06:37:35,u00025,A00003/B00012/C00036/D00119/
2014-11-14 06:38:32,u00025,A00003/B00012/C00036/D00120/
2014-11-14 06:40:18,u00025,A00003/B00012/C00036/D00121/
2014-11-14 06:41:31,u00025,A00003/B00012/C00036/D00122/
2014-11-14 06:43:05,u00025,A00003/B00012/C00036/D00123/
2014-11-14 06:49:55,u00028,A00002/B00002/C00007/D00124/
2014-11-14 06:53:28,u00029,A00002/B00004/C00018/D00125/
2014-11-14 06:56:45,u00029,A00002/B00004/C00018/D00126/
2014-11-14 06:56:59,u00029,A00002/B00004/C00018/D00125/
2014-11-14 07:01:54,u00030,A00001/B00009/C00038/D00127/
2014-11-14 07:04:26,u00031,A00004/B00013/C00039/D00128/
2014-11-14 07:07:29,u00030,A00004/B00014/C00040/D00129/
2014-11-14 07:08:58,u00032,A00002/B00002/C00007/D00130/
2014-11-14 07:09:09,u00030,A00002/B00004/C00018/D00131/
2014-11-14 07:09:35,u00032,A00002/B00002/C00007/D00132/
2014-11-14 07:09:39,u00030,A00002/B00007/C00041/D00133/
2014-11-14 07:09:48,u00030,A00001/B00009/C00038/D00127/
2014-11-14 07:13:17,u00030,A00001/B00015/C00042/D00134/
2014-11-14 07:13:39,u00030,A00001/B00015/C00043/D00135/
2014-11-14 07:15:04,u00033,A00002/B00016/C00044/D00136/
2014-11-14 07:15:32,u00033,A00002/B00017/C00045/D00137/
2014-11-14 07:15:39,u00030,A00001/B00001/C00019/D00138/
2014-11-14 07:17:59,u00030,A00004/B00014/C00040/D00139/
2014-11-14 07:20:51,u00034,A00002/B00016/C00044/D00140/
2014-11-14 07:25:11,u00033,A00002/B00003/C00046/D00141/
2014-11-14 07:30:30,u00035,A00002/B00007/C00016/D00142/
2014-11-14 07:35:42,u00035,A00005/B00018/C00047/D00143/
2014-11-14 07:39:47,u00036,A00003/B00012/C00048/D00144/
2014-11-14 07:39:58,u00035,A00002/B00003/C00005/D00145/
2014-11-14 07:41:35,u00037,A00002/B00001/C00049/D00146/
2014-11-14 07:41:48,u00037,A00002/B00001/C00049/D00147/
2014-11-14 07:43:04,u00038,A00002/B00004/C00018/D00148/
2014-11-14 07:43:39,u00035,A00005/B00019/C00012/D00149/
2014-11-14 07:45:43,u00035,A00005/B00019/C00050/D00150/
2014-11-14 07:45:54,u00038,A00002/B00004/C00018/D00151/
2014-11-14 07:49:08,u00038,A00002/B00004/C00018/D00152/
2014-11-14 07:51:47,u00037,A00002/B00001/C00049/D00146/
2014-11-14 07:55:50,u00039,A00003/B00012/C00051/D00153/
2014-11-14 07:55:53,u00040,A00003/B00012/C00051/D00154/
2014-11-14 07:57:09,u00040,A00003/B00012/C00051/D00155/
2014-11-14 07:58:23,u00040,A00003/B00012/C00051/D00156/
2014-11-14 07:59:43,u00040,A00003/B00012/C00051/D00157/
2014-11-14 07:59:47,u00041,A00002/B00002/C00004/D00158/
2014-11-14 08:00:33,u00041,A00002/B00002/C00004/D00159/
2014-11-14 08:00:50,u00042,A00001/B00015/C00042/D00160/
2014-11-14 08:01:00,u00041,A00002/B00002/C00004/D00161/
2014-11-14 08:01:03,u00040,A00003/B00012/C00051/D00162/
2014-11-14 08:02:18,u00041,A00002/B00002/C00004/D00163/
2014-11-14 08:02:27,u00043,A00002/B00003/C00006/D00164/
2014-11-14 08:03:24,u00040,A00003/B00012/C00051/D00165/
2014-11-14 08:03:49,u00041,A00002/B00002/C00004/D00166/
2014-11-14 08:04:06,u00044,A00003/B00020/C00052/D00167/
2014-11-14 08:04:36,u00041,A00002/B00002/C00004/D00168/
2014-11-14 08:04:42,u00044,A00003/B00020/C00052/D00169/
2014-11-14 08:05:18,u00040,A00003/B00012/C00051/D00170/
2014-11-14 08:05:55,u00041,A00002/B00002/C00004/D00171/
2014-11-14 08:05:57,u00045,A00002/B00001/C00053/D00172/
2014-11-14 08:06:42,u00040,A00003/B00012/C00051/D00173/
2014-11-14 08:07:06,u00041,A00002/B00002/C00004/D00174/
2014-11-14 08:07:33,u00040,A00003/B00012/C00051/D00175/
2014-11-14 08:09:42,u00046,A00003/B00021/C00054/D00176/
2014-11-14 08:09:58,u00046,A00003/B00021/C00054/D00177/
2014-11-14 08:10:19,u00046,A00003/B00021/C00055/D00178/
2014-11-14 08:10:25,u00047,A00002/B00002/C00007/D00124/
2014-11-14 08:10:35,u00046,A00003/B00021/C00055/D00179/
2014-11-14 08:10:37,u00041,A00002/B00002/C00004/D00180/
2014-11-14 08:10:44,u00048,A00002/B00002/C00002/D00181/
2014-11-14 08:10:48,u00045,A00002/B00002/C00002/D00182/
2014-11-14 08:11:46,u00049,A00003/B00004/C00008/D00183/
2014-11-14 08:12:16,u00044,A00003/B00020/C00052/D00184/
2014-11-14 08:12:17,u00049,A00003/B00004/C00008/D00185/
2014-11-14 08:12:46,u00049,A00003/B00004/C00008/D00183/
2014-11-14 08:13:06,u00049,A00003/B00004/C00008/D00186/
2014-11-14 08:13:07,u00050,A00002/B00005/C00056/D00187/
2014-11-14 08:13:10,u00041,A00002/B00002/C00004/D00188/
2014-11-14 08:13:13,u00051,A00002/B00003/C00037/D00189/
2014-11-14 08:13:46,u00049,A00003/B00012/C00051/D00190/
2014-11-14 08:14:04,u00047,A00002/B00002/C00007/D00191/
2014-11-14 08:14:10,u00049,A00003/B00012/C00051/D00192/
2014-11-14 08:14:25,u00041,A00002/B00002/C00004/D00193/
2014-11-14 08:14:28,u00052,A00003/B00022/C00036/D00194/
2014-11-14 08:15:20,u00049,A00003/B00012/C00048/D00195/
2014-11-14 08:15:21,u00040,A00003/B00012/C00051/D00196/
2014-11-14 08:15:42,u00041,A00002/B00002/C00004/D00197/
2014-11-14 08:16:17,u00040,A00003/B00012/C00051/D00198/
2014-11-14 08:16:46,u00052,A00003/B00022/C00036/D00199/
2014-11-14 08:16:55,u00041,A00002/B00002/C00004/D00200/
2014-11-14 08:17:08,u00052,A00003/B00022/C00036/D00201/
2014-11-14 08:17:29,u00044,A00003/B00020/C00052/D00202/
2014-11-14 08:19:04,u00040,A00003/B00012/C00051/D00203/
2014-11-14 08:19:18,u00052,A00003/B00022/C00036/D00204/
2014-11-14 08:19:46,u00045,A00002/B00002/C00002/D00205/
2014-11-14 08:19:46,u00053,A00002/B00001/C00053/D00172/
2014-11-14 08:20:11,u00047,A00002/B00002/C00007/D00206/
2014-11-14 08:20:43,u00040,A00003/B00012/C00051/D00207/
2014-11-14 08:21:23,u00044,A00003/B00020/C00052/D00208/
2014-11-14 08:21:26,u00040,A00003/B00012/C00051/D00209/
2014-11-14 08:21:53,u00054,A00002/B00007/C00016/D00210/
2014-11-14 08:21:59,u00045,A00002/B00002/C00007/D00211/
2014-11-14 08:22:43,u00054,A00002/B00007/C00016/D00212/
2014-11-14 08:23:10,u00055,A00002/B00005/C00057/D00213/
2014-11-14 08:23:21,u00056,A00002/B00002/C00002/D00214/
2014-11-14 08:23:24,u00055,A00002/B00002/C00011/D00215/
2014-11-14 08:23:43,u00057,A00003/B00012/C00048/D00216/
2014-11-14 08:23:46,u00055,A00002/B00005/C00058/D00217/
2014-11-14 08:23:52,u00044,A00003/B00020/C00052/D00218/
2014-11-14 08:24:29,u00040,A00003/B00012/C00051/D00219/
2014-11-14 08:24:41,u00044,A00003/B00020/C00052/D00220/
2014-11-14 08:24:44,u00040,A00003/B00012/C00051/D00221/
2014-11-14 08:24:56,u00057,A00003/B00012/C00048/D00222/
2014-11-14 08:26:15,u00044,A00003/B00020/C00052/D00223/
2014-11-14 08:26:49,u00058,A00002/B00002/C00007/D00224/
2014-11-14 08:26:59,u00059,A00002/B00001/C00059/D00225/
2014-11-14 08:27:35,u00058,A00002/B00002/C00007/D00226/
2014-11-14 08:28:14,u00060,A00002/B00003/C00006/D00227/
2014-11-14 08:28:19,u00061,A00003/B00012/C00051/D00228/
2014-11-14 08:29:06,u00058,A00002/B00002/C00007/D00229/
2014-11-14 08:29:30,u00061,A00003/B00012/C00048/D00230/
2014-11-14 08:29:42,u00062,A00002/B00004/C00060/D00231/
2014-11-14 08:30:16,u00047,A00002/B00002/C00007/D00232/
2014-11-14 08:30:19,u00063,A00002/B00002/C00004/D00233/
2014-11-14 08:30:30,u00059,A00002/B00004/C00061/D00234/
2014-11-14 08:30:50,u00052,A00004/B00013/C00062/D00235/
2014-11-14 08:30:53,u00064,A00002/B00001/C00010/D00236/
2014-11-14 08:30:54,u00065,A00001/B00015/C00042/D00237/
2014-11-14 08:31:23,u00066,A00003/B00020/C00052/D00238/
2014-11-14 08:31:41,u00058,A00002/B00002/C00007/D00239/
2014-11-14 08:31:52,u00059,A00002/B00003/C00014/D00240/
2014-11-14 08:31:55,u00061,A00003/B00012/C00048/D00241/
2014-11-14 08:32:02,u00065,A00001/B00015/C00042/D00242/
2014-11-14 08:32:10,u00067,A00002/B00016/C00063/D00243/
2014-11-14 08:32:17,u00064,A00002/B00007/C00016/D00244/
2014-11-14 08:32:29,u00061,A00003/B00012/C00048/D00230/
2014-11-14 08:32:36,u00058,A00002/B00002/C00007/D00245/
2014-11-14 08:32:41,u00059,A00002/B00003/C00006/D00246/
2014-11-14 08:32:55,u00059,A00002/B00002/C00007/D00247/
2014-11-14 08:33:11,u00068,A00002/B00001/C00059/D00248/
2014-11-14 08:33:16,u00064,A00002/B00007/C00021/D00249/
2014-11-14 08:33:16,u00069,A00001/B00001/C00019/D00250/
2014-11-14 08:33:34,u00070,A00003/B00021/C00064/D00251/
2014-11-14 08:33:44,u00059,A00002/B00003/C00014/D00252/
2014-11-14 08:33:51,u00058,A00002/B00002/C00007/D00253/
2014-11-14 08:33:54,u00052,A00004/B00013/C00062/D00254/
2014-11-14 08:34:02,u00064,A00002/B00007/C00021/D00255/
2014-11-14 08:34:06,u00059,A00002/B00002/C00003/D00256/
2014-11-14 08:34:11,u00059,A00002/B00002/C00002/D00257/
2014-11-14 08:34:14,u00069,A00001/B00001/C00019/D00258/
2014-11-14 08:34:27,u00064,A00002/B00007/C00021/D00259/
2014-11-14 08:34:30,u00068,A00002/B00001/C00059/D00260/
2014-11-14 08:34:44,u00071,A00003/B00022/C00048/D00261/
2014-11-14 08:35:03,u00065,A00001/B00015/C00042/D00262/
2014-11-14 08:35:33,u00064,A00002/B00007/C00021/D00263/
2014-11-14 08:35:59,u00058,A00002/B00002/C00007/D00264/
2014-11-14 08:36:00,u00069,A00006/B00023/C00065/D00265/
2014-11-14 08:36:13,u00065,A00001/B00015/C00042/D00242/
2014-11-14 08:37:50,u00064,A00002/B00007/C00021/D00259/
2014-11-14 08:38:10,u00072,A00002/B00002/C00007/D00266/
2014-11-14 08:38:21,u00064,A00002/B00003/C00014/D00267/
2014-11-14 08:38:22,u00040,A00003/B00012/C00048/D00268/
2014-11-14 08:38:33,u00064,A00002/B00003/C00014/D00269/
2014-11-14 08:39:29,u00071,A00003/B00022/C00048/D00270/
2014-11-14 08:39:51,u00072,A00002/B00002/C00007/D00271/
2014-11-14 08:39:54,u00064,A00002/B00001/C00010/D00272/
2014-11-14 08:40:20,u00064,A00002/B00001/C00010/D00273/
2014-11-14 08:41:13,u00071,A00003/B00022/C00036/D00274/
2014-11-14 08:41:51,u00069,A00003/B00021/C00064/D00275/
2014-11-14 08:43:35,u00073,A00003/B00012/C00051/D00276/
2014-11-14 08:43:42,u00061,A00003/B00012/C00048/D00277/
2014-11-14 08:43:54,u00073,A00003/B00012/C00051/D00278/
2014-11-14 08:44:53,u00074,A00003/B00012/C00032/D00279/
2014-11-14 08:44:55,u00073,A00003/B00012/C00051/D00280/
2014-11-14 08:45:07,u00061,A00003/B00012/C00028/D00281/
2014-11-14 08:45:08,u00062,A00002/B00004/C00060/D00282/
2014-11-14 08:45:36,u00061,A00003/B00012/C00051/D00283/
2014-11-14 08:45:37,u00059,A00002/B00003/C00006/D00284/
2014-11-14 08:45:48,u00064,A00002/B00001/C00059/D00285/
2014-11-14 08:45:54,u00073,A00003/B00012/C00051/D00278/
2014-11-14 08:45:59,u00073,A00003/B00012/C00051/D00276/
2014-11-14 08:46:02,u00075,A00002/B00002/C00007/D00057/
2014-11-14 08:46:10,u00073,A00003/B00012/C00051/D00286/
2014-11-14 08:46:14,u00061,A00003/B00012/C00051/D00287/
2014-11-14 08:46:15,u00064,A00002/B00001/C00010/D00288/
2014-11-14 08:46:29,u00073,A00003/B00012/C00051/D00276/
2014-11-14 08:46:30,u00059,A00002/B00003/C00006/D00289/
2014-11-14 08:46:54,u00061,A00003/B00012/C00051/D00290/
2014-11-14 08:46:55,u00064,A00002/B00001/C00010/D00273/
2014-11-14 08:47:20,u00061,A00003/B00012/C00051/D00291/
2014-11-14 08:47:57,u00061,A00003/B00012/C00051/D00292/
2014-11-14 08:48:28,u00061,A00003/B00012/C00051/D00293/
2014-11-14 08:48:57,u00061,A00003/B00012/C00051/D00294/
2014-11-14 08:52:00,u00059,A00002/B00003/C00037/D00295/
2014-11-14 08:52:50,u00076,A00002/B00002/C00003/D00296/
2014-11-14 08:52:57,u00077,A00002/B00002/C00007/D00297/
2014-11-14 08:54:38,u00078,A00002/B00001/C00059/D00298/
2014-11-14 08:54:57,u00079,A00003/B00020/C00052/D00299/
2014-11-14 08:56:09,u00059,A00002/B00002/C00002/D00300/
2014-11-14 08:56:32,u00078,A00002/B00001/C00059/D00301/
2014-11-14 08:56:34,u00059,A00002/B00003/C00006/D00289/
2014-11-14 08:57:15,u00077,A00002/B00002/C00002/D00302/
2014-11-14 08:58:09,u00080,A00002/B00002/C00007/D00303/
2014-11-14 08:58:22,u00080,A00002/B00002/C00007/D00304/
2014-11-14 08:59:27,u00081,A00003/B00022/C00048/D00305/
2014-11-14 09:00:06,u00081,A00003/B00022/C00048/D00306/
2014-11-14 09:00:21,u00078,A00002/B00001/C00059/D00307/
2014-11-14 09:00:22,u00082,A00002/B00002/C00003/D00308/
2014-11-14 09:00:31,u00082,A00002/B00003/C00006/D00309/
2014-11-14 09:00:33,u00083,A00003/B00021/C00055/D00310/
2014-11-14 09:00:50,u00083,A00003/B00021/C00055/D00311/
2014-11-14 09:01:53,u00084,A00003/B00021/C00064/D00312/
2014-11-14 09:02:15,u00085,A00002/B00005/C00057/D00313/
2014-11-14 09:02:17,u00086,A00001/B00004/C00066/D00314/
2014-11-14 09:02:38,u00081,A00002/B00005/C00067/D00315/
2014-11-14 09:02:39,u00087,A00003/B00020/C00068/D00316/
2014-11-14 09:02:52,u00006,A00003/B00004/C00008/D00008/
2014-11-14 09:03:09,u00087,A00003/B00020/C00069/D00317/
2014-11-14 09:03:25,u00006,A00003/B00004/C00008/D00027/
2014-11-14 09:03:36,u00078,A00002/B00001/C00059/D00318/
2014-11-14 09:04:03,u00088,A00002/B00002/C00007/D00319/
2014-11-14 09:05:26,u00081,A00002/B00005/C00067/D00320/
2014-11-14 09:05:27,u00061,A00003/B00012/C00048/D00230/
2014-11-14 09:06:08,u00078,A00002/B00001/C00059/D00321/
2014-11-14 09:06:26,u00089,A00002/B00016/C00070/D00322/
2014-11-14 09:06:42,u00090,A00002/B00001/C00059/D00323/
2014-11-14 09:07:01,u00047,A00002/B00002/C00007/D00324/
2014-11-14 09:07:30,u00081,A00002/B00005/C00067/D00325/
2014-11-14 09:08:06,u00081,A00002/B00005/C00056/D00326/
2014-11-14 09:09:23,u00090,A00002/B00001/C00059/D00327/
2014-11-14 09:09:33,u00091,A00001/B00009/C00028/D00328/
2014-11-14 09:10:37,u00083,A00003/B00021/C00055/D00310/
2014-11-14 09:10:40,u00064,A00002/B00003/C00014/D00329/
2014-11-14 09:10:55,u00092,A00002/B00002/C00007/D00330/
2014-11-14 09:10:56,u00083,A00003/B00021/C00055/D00311/
2014-11-14 09:10:58,u00091,A00001/B00009/C00028/D00331/
2014-11-14 09:11:10,u00064,A00002/B00003/C00014/D00332/
2014-11-14 09:11:11,u00090,A00002/B00001/C00059/D00333/
2014-11-14 09:11:26,u00093,A00003/B00021/C00064/D00334/
2014-11-14 09:12:08,u00094,A00006/B00024/C00071/D00335/
2014-11-14 09:12:35,u00095,A00002/B00007/C00016/D00336/
2014-11-14 09:12:38,u00094,A00007/B00025/C00072/D00337/
2014-11-14 09:13:33,u00006,A00003/B00004/C00008/D00008/
2014-11-14 09:14:16,u00006,A00003/B00004/C00008/D00027/
2014-11-14 09:15:17,u00095,A00002/B00007/C00016/D00338/
2014-11-14 09:15:26,u00096,A00003/B00012/C00048/D00339/
2014-11-14 09:15:42,u00096,A00003/B00022/C00073/D00340/
2014-11-14 09:16:04,u00095,A00002/B00007/C00016/D00341/
2014-11-14 09:16:07,u00096,A00003/B00012/C00051/D00342/
2014-11-14 09:16:32,u00097,A00002/B00004/C00018/D00343/
2014-11-14 09:16:44,u00098,A00002/B00002/C00002/D00344/
2014-11-14 09:16:47,u00099,A00003/B00012/C00074/D00345/
2014-11-14 09:16:50,u00096,A00003/B00012/C00048/D00346/
2014-11-14 09:18:33,u00096,A00003/B00012/C00051/D00342/
2014-11-14 09:19:11,u00100,A00002/B00001/C00075/D00347/
2014-11-14 09:20:04,u00101,A00003/B00012/C00048/D00348/
2014-11-14 09:20:35,u00064,A00005/B00018/C00076/D00349/
2014-11-14 09:20:53,u00064,A00005/B00018/C00076/D00350/
2014-11-14 09:21:41,u00083,A00003/B00021/C00055/D00351/
2014-11-14 09:22:39,u00064,A00005/B00018/C00077/D00352/
2014-11-14 09:23:05,u00102,A00003/B00012/C00048/D00353/
2014-11-14 09:23:50,u00006,A00003/B00004/C00008/D00008/
2014-11-14 09:24:08,u00083,A00003/B00021/C00055/D00311/
2014-11-14 09:24:14,u00064,A00002/B00017/C00045/D00354/
2014-11-14 09:24:31,u00006,A00003/B00004/C00008/D00027/
2014-11-14 09:25:25,u00096,A00003/B00012/C00074/D00355/
2014-11-14 09:28:09,u00096,A00003/B00012/C00074/D00356/
2014-11-14 09:28:24,u00103,A00002/B00001/C00053/D00172/
2014-11-14 09:28:36,u00083,A00003/B00021/C00055/D00310/
2014-11-14 09:28:56,u00104,A00002/B00007/C00016/D00357/
